gene_id,domain_name,domain_start,domain_end
rv3225c,PF13302,15,175
rv3225c,PF01636,15,175
rhle,PF00270,10,38
rhle,PF00271,10,38
rv3211,PF00270,10,38
rv3211,PF00271,10,38
rv3226c,PF02586,NA,NA
rv3239c,PF00027,25,470
rv3239c,PF07690,25,470
rv3239c,PF01734,25,470
hpf,PF16321,NA,NA
hpf,PF02482,NA,NA
rv3241c,PF16321,NA,NA
rv3241c,PF02482,NA,NA
ruba,PF00301,1,53
rv3251c,PF00301,1,53
alkb,PF00487,138,371
rv3252c,PF00487,138,371
mana,PF20511,4,150
rv3255c,PF20511,4,150
cydc,PF00005,29,310
rv1620c,PF00005,29,310
cydd,PF00664,1,284
cydd,PF00005,1,284
rv1621c,PF00664,1,284
rv1621c,PF00005,1,284
cydb,PF02322,NA,NA
rv1622c,PF02322,NA,NA
rv1635c,PF13231,116,262
rv2506,PF17932,24,84
rv2506,PF00440,24,84
rv1533,PF03060,NA,NA
hspr,PF13411,12,81
rv0353,PF13411,12,81
mgte,PF00571,208,264
mgte,PF01769,208,264
mgte,PF03448,208,264
rv0362,PF00571,208,264
rv0362,PF01769,208,264
rv0362,PF03448,208,264
rv3479,PF11856,50,319
rv3479,PF01734,50,319
cpsa,PF13399,109,281
cpsa,PF03816,109,281
rv3484,PF13399,109,281
rv3484,PF03816,109,281
rv3644c,PF13177,39,182
rv3644c,PF09115,39,182
rv3640c,PF00872,NA,NA
rv0525,PF00300,NA,NA
rv0526,PF08534,46,204
mmpl13b,PF03176,202,422
rv1146,PF03176,202,422
gnd2,PF00393,186,335
gnd2,PF03446,186,335
rv1122,PF00393,186,335
rv1122,PF03446,186,335
rv1586c,PF07508,8,154
rv1586c,PF00239,8,154
rv1566c,PF00877,40,174
rv1762c,PF01906,NA,NA
bisc,PF00384,6,46
bisc,PF18364,6,46
bisc,PF01568,6,46
rv1442,PF00384,6,46
rv1442,PF18364,6,46
rv1442,PF01568,6,46
fadd12,PF00501,47,400
fadd12,PF13193,47,400
rv1427c,PF00501,47,400
rv1427c,PF13193,47,400
rv3300c,PF00849,93,237
pepa,PF13180,265,316
pepa,PF13365,265,316
mtb32a,PF13180,265,316
mtb32a,PF13365,265,316
rv0125,PF13180,265,316
rv0125,PF13365,265,316
echa2,PF00378,NA,NA
rv0456c,PF00378,NA,NA
rv0309,PF03734,45,217
rv0312,PF00012,NA,NA
rv2059,PF01297,NA,NA
mce1b,PF11887,36,113
mce1b,PF02470,36,113
mced,PF11887,36,113
mced,PF02470,36,113
rv0170,PF11887,36,113
rv0170,PF02470,36,113
mce1c,PF11887,39,112
mce1c,PF02470,39,112
rv0171,PF11887,39,112
rv0171,PF02470,39,112
mce1d,PF11887,46,121
mce1d,PF02470,46,121
rv0172,PF11887,46,121
rv0172,PF02470,46,121
lprk,PF11887,51,124
lprk,PF02470,51,124
mce1e,PF11887,51,124
mce1e,PF02470,51,124
rv0173,PF11887,51,124
rv0173,PF02470,51,124
aceab,PF00463,NA,NA
rv1916,PF00463,NA,NA
rvbd_1916,PF00463,NA,NA
p425_01981,PF00463,NA,NA
rv1904,PF01740,28,139
rv1895,PF08240,NA,NA
rv1895,PF00107,NA,NA
lppe,PF05481,NA,NA
rv1881c,PF05481,NA,NA
vapb27,PF04014,1,45
vapb-mt24,PF04014,1,45
rv0599c,PF04014,1,45
mce2f,PF11887,39,112
mce2f,PF02470,39,112
rv0594,PF11887,39,112
rv0594,PF02470,39,112
rv3817,PF01636,48,237
tatd,PF01026,NA,NA
rv1008,PF01026,NA,NA
rv1686c,PF01061,1,224
rv1697,PF12555,334,384
cyca,PF00324,25,438
rv1704c,PF00324,25,438
rv0338c,PF02754,286,316
rv0338c,PF13187,286,316
rv2969c,PF13462,73,237
hsdm,PF12161,18,164
hsdm,PF02384,18,164
rv2756c,PF12161,18,164
rv2756c,PF02384,18,164
rv2775,PF00583,6,172
ltp1,PF22691,10,234
ltp1,PF00108,10,234
rv2790c,PF22691,10,234
rv2790c,PF00108,10,234
rv2791c,PF07282,11,48
rv2791c,PF12323,11,48
rv2791c,PF01385,11,48
aldc,PF00171,3,447
rv2858c,PF00171,3,447
rv2859c,PF07722,78,301
rv0519c,PF00756,NA,NA
echa18,PF00378,NA,NA
rv3373,PF00378,NA,NA
rv3394c,PF00817,31,155
fadh,PF00724,8,332
fadh,PF07992,8,332
rv1175c,PF00724,8,332
rv1175c,PF07992,8,332
fdxc,PF00037,31,60
rv1177,PF00037,31,60
rv1178,PF00155,NA,NA
rv1179c,PF04851,29,213
roca,PF00171,53,523
rv1187,PF00171,53,523
rv1188,PF01619,52,312
rv1245c,PF00106,NA,NA
qor,PF08240,10,326
qor,PF00107,10,326
rv1454c,PF08240,10,326
rv1454c,PF00107,10,326
rv1473,PF00005,2,267
rv1473,PF12848,2,267
rv1476,PF20381,NA,NA
rv2449c,PF03435,NA,NA
mmum,PF02574,1,295
rv2458,PF02574,1,295
agla,PF00128,39,424
rv2471,PF00128,39,424
rv2488c,PF00196,58,164
rv2488c,PF00931,58,164
vapc38,PF01850,NA,NA
rv2494,PF01850,NA,NA
rv3034c,PF00132,NA,NA
fecb,PF01497,91,359
rv3044,PF01497,91,359
rv3178,PF04075,NA,NA
higb3,PF05973,NA,NA
rv3182,PF05973,NA,NA
rvbd_3182,PF05973,NA,NA
p425_03314,PF05973,NA,NA
higa3,PF01381,41,97
rv3183,PF01381,41,97
rvbd_3183,PF01381,41,97
p425_03315,PF01381,41,97
rv3189,PF08808,NA,NA
rv3191c,PF13936,175,334
rv3191c,PF00665,175,334
rv3194c,PF05362,112,192
rv3194c,PF13180,112,192
rv3202c,PF12705,4,324
rv3202c,PF00580,4,324
rv3202c,PF13361,4,324
sdhb,PF13085,166,188
sdhb,PF13183,166,188
rv3319,PF13085,166,188
rv3319,PF13183,166,188
rv3329,PF00202,NA,NA
rvbd_3329,PF00202,NA,NA
p425_03469,PF00202,NA,NA
naga,PF01979,48,379
rv3332,PF01979,48,379
metc,PF01053,NA,NA
rv3340,PF01053,NA,NA
fadd14,PF00501,23,398
fadd14,PF13193,23,398
rv1058,PF00501,23,398
rv1058,PF13193,23,398
echa9,PF16113,16,336
rv1071c,PF16113,16,336
fada3,PF02803,5,272
fada3,PF00108,5,272
rv1074c,PF02803,5,272
rv1074c,PF00108,5,272
cel12b,PF01670,NA,NA
cela2b,PF01670,NA,NA
rv1090,PF01670,NA,NA
rv1096,PF01522,47,224
ychf,PF01926,3,250
ychf,PF06071,3,250
rv1112,PF01926,3,250
rv1112,PF06071,3,250
rv2015c,PF02720,297,348
rv2015c,PF01844,297,348
higa2,PF01381,35,90
rv2021c,PF01381,35,90
rvbd_2021c,PF01381,35,90
p425_02092,PF01381,35,90
rv2038c,PF00005,4,236
rv2038c,PF17912,4,236
lipt,PF00135,19,490
rv2045c,PF00135,19,490
mscr,PF08240,14,359
mscr,PF00107,14,359
rv2259,PF08240,14,359
rv2259,PF00107,14,359
pe_pgrs54,PF00934,1,93
pe_pgrs54,PF21526,1,93
rv3508,PF00934,1,93
rv3508,PF21526,1,93
mtv023.15,PF00934,1,93
mtv023.15,PF21526,1,93
rv0075,PF00155,97,381
rv0111,PF01757,34,387
rv0111,PF19040,34,387
oxca,PF02775,15,129
oxca,PF00205,15,129
oxca,PF02776,15,129
rv0118c,PF02775,15,129
rv0118c,PF00205,15,129
rv0118c,PF02776,15,129
rv0247c,PF13085,5,92
rv0247c,PF13183,5,92
hsp,PF00011,36,158
acr2,PF00011,36,158
hrpa,PF00011,36,158
hsp20,PF00011,36,158
rv0251c,PF00011,36,158
nird,PF13806,10,113
rv0253,PF13806,10,113
rv0366c,PF06414,4,156
rv0386,PF00196,11,119
rv0386,PF00931,11,119
vapb26,PF01402,NA,NA
rv0581,PF01402,NA,NA
vapb31,PF01402,NA,NA
rv0748,PF01402,NA,NA
mmsa,PF00171,17,490
rv0753c,PF00171,17,490
rv0818,PF21695,124,221
rv0818,PF00486,124,221
fadb,PF00725,328,505
fadb,PF02737,328,505
fadb,PF00378,328,505
rv0860,PF00725,328,505
rv0860,PF02737,328,505
rv0860,PF00378,328,505
moab2,PF00994,28,172
rv0984,PF00994,28,172
rv1779c,PF14362,NA,NA
lppf,PF12710,NA,NA
rv1921c,PF12710,NA,NA
rv1977,PF01435,67,263
pks8,PF00698,33,454
pks8,PF08240,33,454
pks8,PF00107,33,454
pks8,PF08990,33,454
pks8,PF16197,33,454
pks8,PF00109,33,454
pks8,PF02801,33,454
pks8,PF21089,33,454
pks8,PF14765,33,454
pks8,PF22953,33,454
rv1662,PF00698,33,454
rv1662,PF08240,33,454
rv1662,PF00107,33,454
rv1662,PF08990,33,454
rv1662,PF16197,33,454
rv1662,PF00109,33,454
rv1662,PF02801,33,454
rv1662,PF21089,33,454
rv1662,PF14765,33,454
rv1662,PF22953,33,454
rv3699,PF13649,46,144
egte,PF00266,NA,NA
rv3700c,PF00266,NA,NA
egtc,PF13230,2,233
rv3702c,PF13230,2,233
rv3720,PF02353,NA,NA
rvbd_3720,PF02353,NA,NA
p425_03869,PF02353,NA,NA
rv3728,PF00027,42,486
rv3728,PF07690,42,486
rv3728,PF01734,42,486
tada,PF00383,2,114
rv3752c,PF00383,2,114
proz,PF00528,31,206
rv3756c,PF00528,31,206
prow,PF00528,15,197
rv3757c,PF00528,15,197
prov,PF00005,2,237
rv3758c,PF00005,2,237
prox,PF04069,41,305
rv3759c,PF04069,41,305
rv3760,PF06305,NA,NA
rv3762c,PF14864,101,324
rv3762c,PF14863,101,324
rv3762c,PF00753,101,324
rv1230c,PF13406,193,247
accd2,PF01039,20,271
rv0974c,PF01039,20,271
rv0793,PF03992,5,93
pks6,PF00698,5,83
pks6,PF16197,5,83
pks6,PF00109,5,83
pks6,PF02801,5,83
pks6,PF00550,5,83
pks6,PF00975,5,83
rv0405,PF00698,5,83
rv0405,PF16197,5,83
rv0405,PF00109,5,83
rv0405,PF02801,5,83
rv0405,PF00550,5,83
rv0405,PF00975,5,83
fada2,PF02803,15,283
fada2,PF00108,15,283
rv0243,PF02803,15,283
rv0243,PF00108,15,283
rv0584,PF07971,NA,NA
rv0584,PF17678,NA,NA
pmma,PF02878,11,128
pmma,PF02879,11,128
pmma,PF02880,11,128
pmma,PF00408,11,128
rv3257c,PF02878,11,128
rv3257c,PF02879,11,128
rv3257c,PF02880,11,128
rv3257c,PF00408,11,128
ssec2,PF07210,NA,NA
rv0814c,PF07210,NA,NA
vapb25,PF01402,NA,NA
rv0277a,PF01402,NA,NA
esxi,PF06013,NA,NA
rv1037c,PF06013,NA,NA
mtcy10g2.12,PF06013,NA,NA
rpmb3,PF00830,NA,NA
rv2975a,PF00830,NA,NA
rv1199c,PF00872,NA,NA
mtci364.11c;,PF00872,NA,NA
rv2512c,PF00872,NA,NA
mtcy07a7.18c,PF00872,NA,NA
acca2,PF02785,2,449
acca2,PF00289,2,449
acca2,PF00364,2,449
acca2,PF21139,2,449
acca2,PF02786,2,449
bcca,PF02785,2,449
bcca,PF00289,2,449
bcca,PF00364,2,449
bcca,PF21139,2,449
bcca,PF02786,2,449
rv0973c,PF02785,2,449
rv0973c,PF00289,2,449
rv0973c,PF00364,2,449
rv0973c,PF21139,2,449
rv0973c,PF02786,2,449
vapb22,PF02604,NA,NA
rv2830c,PF02604,NA,NA
rv2415c,PF12836,245,264
rv2415c,PF10531,245,264
subi,PF13531,NA,NA
rv2400c,PF13531,NA,NA
cyst,PF00528,72,268
rv2399c,PF00528,72,268
ggtb,PF01019,NA,NA
rv2394,PF01019,NA,NA
rv1371,PF00173,31,89
rv1371,PF00487,31,89
phor,PF00672,181,234
phor,PF02518,181,234
phor,PF00512,181,234
rv0758,PF00672,181,234
rv0758,PF02518,181,234
rv0758,PF00512,181,234
rv0775,PF17940,12,72
rv0775,PF00440,12,72
rv0785,PF00890,NA,NA
nark1,PF07690,NA,NA
rv2329c,PF07690,NA,NA
dcta,PF00375,NA,NA
rv2443,PF00375,NA,NA
rv2434c,PF00027,338,437
rv2434c,PF21088,338,437
rv2434c,PF00924,338,437
rv2434c,PF21082,338,437
ribd,PF01872,40,251
ribg,PF01872,40,251
rv2671,PF01872,40,251
rv2672,PF00561,160,313
rv2672,PF08386,160,313
rv1719,PF09339,13,75
rv1719,PF01614,13,75
rv3779,PF20176,NA,NA
tsnr,PF22435,28,98
tsnr,PF00588,28,98
rv1644,PF22435,28,98
rv1644,PF00588,28,98
rv1647,PF00211,130,242
vapb19,PF01402,NA,NA
rv2547,PF01402,NA,NA
vapc18,PF01850,4,126
rv2546,PF01850,4,126
rv2529,PF02732,274,354
rv2529,PF23359,274,354
fas,PF00698,2535,2990
fas,PF18094,2535,2990
fas,PF08354,2535,2990
fas,PF22690,2535,2990
fas,PF00109,2535,2990
fas,PF02801,2535,2990
fas,PF01575,2535,2990
rv2524c,PF00698,2535,2990
rv2524c,PF18094,2535,2990
rv2524c,PF08354,2535,2990
rv2524c,PF22690,2535,2990
rv2524c,PF00109,2535,2990
rv2524c,PF02801,2535,2990
rv2524c,PF01575,2535,2990
rv0688,PF07992,18,310
rv0688,PF14759,18,310
sppa,PF01343,130,282
rv0724,PF01343,130,282
rv0725c,PF04072,NA,NA
rv3071,PF02641,NA,NA
rv3058c,PF21313,20,80
rv3058c,PF00440,20,80
rv1866,PF02515,NA,NA
rvbd_1866,PF02515,NA,NA
p425_01930,PF02515,NA,NA
blar,PF01435,151,201
rv1845c,PF01435,151,201
nuoj,PF00499,NA,NA
rv3154,PF00499,NA,NA
fade23,PF00441,130,224
fade23,PF02770,130,224
rv3140,PF00441,130,224
rv3140,PF02770,130,224
fade24,PF00441,111,220
fade24,PF02770,111,220
fade24,PF02771,111,220
rv3139,PF00441,111,220
rv3139,PF02770,111,220
rv3139,PF02771,111,220
purt,PF02222,135,333
rv0389,PF02222,135,333
fade7,PF00441,23,135
fade7,PF02770,23,135
fade7,PF02771,23,135
rv0400c,PF00441,23,135
rv0400c,PF02770,23,135
rv0400c,PF02771,23,135
naru,PF07690,NA,NA
rv0267,PF07690,NA,NA
rv0268c,PF02604,NA,NA
fadd2,PF00501,69,428
fadd2,PF13193,69,428
rv0270,PF00501,69,428
rv0270,PF13193,69,428
echa13,PF00378,NA,NA
rv1935c,PF00378,NA,NA
fade17,PF00441,NA,NA
fade17,PF02770,NA,NA
fade17,PF02771,NA,NA
rv1934c,PF00441,NA,NA
rv1934c,PF02770,NA,NA
rv1934c,PF02771,NA,NA
thio,PF01266,10,329
rv0415,PF01266,10,329
ctph,PF00689,1313,1463
ctph,PF00122,1313,1463
ctph,PF00702,1313,1463
rv0425c,PF00689,1313,1463
rv0425c,PF00122,1313,1463
rv0425c,PF00702,1313,1463
xtha,PF03372,27,281
xth,PF03372,27,281
rv0427c,PF03372,27,281
rv0428c,PF24553,NA,NA
rv0428c,PF24551,NA,NA
pks15,PF16197,46,469
pks15,PF00109,46,469
pks15,PF02801,46,469
rv2947c,PF16197,46,469
rv2947c,PF00109,46,469
rv2947c,PF02801,46,469
echa1,PF00378,NA,NA
rv0222,PF00378,NA,NA
fade1,PF00441,27,141
fade1,PF02770,27,141
fade1,PF02771,27,141
rv0131c,PF00441,27,141
rv0131c,PF02770,27,141
rv0131c,PF02771,27,141
rv0147,PF00171,38,477
fade2,PF00441,NA,NA
fade2,PF02770,NA,NA
rv0154c,PF00441,NA,NA
rv0154c,PF02770,NA,NA
pntaa,PF01262,12,142
pntaa,PF05222,12,142
rv0155,PF01262,12,142
rv0155,PF05222,12,142
pntab,PF12769,9,93
rv0156,PF12769,9,93
pntb,PF02233,8,470
rv0157,PF02233,8,470
rv3575c,PF13377,9,64
rv3263,PF07669,100,216
rv3263,PF22837,100,216
rv0648,PF09261,215,286
rv0648,PF01074,215,286
rv0648,PF10633,215,286
vapb46,PF02604,NA,NA
rv3385c,PF02604,NA,NA
vapb49,PF02604,NA,NA
rv3181c,PF02604,NA,NA
vapb47,PF02604,NA,NA
rv3407,PF02604,NA,NA
mtcy78.21c,PF02604,NA,NA
xseb,PF02609,NA,NA
rv1107c,PF02609,NA,NA
mtv017.60c,PF02609,NA,NA
vapc48,PF01850,15,141
rv3697c,PF01850,15,141
vapc49,PF01850,NA,NA
rv3180c,PF01850,NA,NA
vapc44,PF01850,4,126
rv3320c,PF01850,4,126
vapc42,PF01850,1,125
rv2759c,PF01850,1,125
mtv002.24c,PF01850,1,125
vapc36,PF01850,1,127
rv1982c,PF01850,1,127
mtcy39.37,PF01850,1,127
vapc34,PF01850,NA,NA
rv1741,PF01850,NA,NA
vapc24,PF01850,4,123
rv0240,PF01850,4,123
vapc23,PF01850,2,118
rv2863,PF01850,2,118
vapc17,PF01850,30,118
rv2527,PF01850,30,118
vapc13,PF01850,2,128
rv1838c,PF01850,2,128
mtcy1a11.05,PF01850,2,128
mtcy359.35,PF01850,2,128
vapc12,PF01850,NA,NA
rv1720c,PF01850,NA,NA
vapc10,PF01850,2,119
rv1397c,PF01850,2,119
vapc9,PF01850,2,115
rv0960,PF01850,2,115
mtcy10d7.14c,PF01850,2,115
vapc8,PF01850,10,109
rv0665,PF01850,10,109
vapc7,PF01850,2,129
rv0661c,PF01850,2,129
vapb40,PF04014,1,45
vapb-mt25,PF04014,1,45
rv2595,PF04014,1,45
mtcy227.06c,PF04014,1,45
rv1636,PF00582,NA,NA
tb15.3,PF00582,NA,NA
rv2026c,PF00582,NA,NA
rv3134c,PF00582,NA,NA
rv2624c,PF00582,NA,NA
rv2028c,PF00582,NA,NA
uref,PF01730,NA,NA
rv1851,PF01730,NA,NA
mtcy359.22c,PF01730,NA,NA
rv1823,PF05949,NA,NA
mtcy1a11.20c,PF05949,NA,NA
rv1825,PF05949,NA,NA
mtcy1a11.18c,PF05949,NA,NA
rv3399,PF04072,NA,NA
mtcy78.29c,PF04072,NA,NA
rv3787c,PF04072,NA,NA
rv3767c,PF04072,NA,NA
rv1896c,PF04072,NA,NA
rv1729c,PF04072,NA,NA
rv0893c,PF04072,NA,NA
mtcy31.21c,PF04072,NA,NA
rv0830,PF04072,NA,NA
rv0731c,PF04072,NA,NA
rv0726c,PF04072,NA,NA
rv0281,PF04072,NA,NA
rv0145,PF04072,NA,NA
rv0146,PF04072,NA,NA
rv1481,PF07584,98,294
rv1481,PF13519,98,294
mtcy277.02,PF07584,98,294
mtcy277.02,PF13519,98,294
rv0637,PF13452,NA,NA
mtcy20h10.18,PF13452,NA,NA
rv0635,PF13452,NA,NA
mtcy20h10.16,PF13452,NA,NA
rv0504c,PF13452,8,131
mtcy20g9.31c,PF13452,8,131
rv0566c,PF04461,NA,NA
mtv039.04c,PF04461,NA,NA
rv3193c,PF03699,NA,NA
mtv014.37c,PF03699,NA,NA
rv0064,PF03699,NA,NA
mtv030.07,PF03699,NA,NA
rv2295,PF03691,NA,NA
mtcy339.15c,PF03691,NA,NA
rv2230c,PF01784,NA,NA
mtcy427.11c,PF01784,NA,NA
khpa,PF13083,33,80
rv2908c,PF13083,33,80
mtcy274.40c,PF13083,33,80
rv2140c,PF01161,NA,NA
mtcy270.28,PF01161,NA,NA
rv2639c,PF02694,NA,NA
mtcy441.09c,PF02694,NA,NA
rv2366c,PF00571,1,185
rv2366c,PF01595,1,185
rv2366c,PF03471,1,185
mtcy27.14,PF00571,1,185
mtcy27.14,PF01595,1,185
mtcy27.14,PF03471,1,185
rv1842c,PF00571,2,205
rv1842c,PF01595,2,205
rv1842c,PF03471,2,205
mtcy1a11.02,PF00571,2,205
mtcy1a11.02,PF01595,2,205
mtcy1a11.02,PF03471,2,205
mtcy359.31,PF00571,2,205
mtcy359.31,PF01595,2,205
mtcy359.31,PF03471,2,205
rv1461,PF01458,388,528
rv1461,PF19295,388,528
mtv007.08,PF01458,388,528
mtv007.08,PF19295,388,528
rv1421,PF22740,NA,NA
rv1421,PF03668,NA,NA
mtcy21b4.39,PF22740,NA,NA
mtcy21b4.39,PF03668,NA,NA
rv2148c,PF01168,NA,NA
mtcy270.20,PF01168,NA,NA
deoa,PF02885,NA,NA
deoa,PF00591,NA,NA
deoa,PF07831,NA,NA
rv3314c,PF02885,NA,NA
rv3314c,PF00591,NA,NA
rv3314c,PF07831,NA,NA
mtv016.14,PF02885,NA,NA
mtv016.14,PF00591,NA,NA
mtv016.14,PF07831,NA,NA
tsae,PF02367,NA,NA
rv3422c,PF02367,NA,NA
mtcy78.07,PF02367,NA,NA
args,PF03485,NA,NA
args,PF05746,NA,NA
args,PF00750,NA,NA
rv1292,PF03485,NA,NA
rv1292,PF05746,NA,NA
rv1292,PF00750,NA,NA
mtcy373.12,PF03485,NA,NA
mtcy373.12,PF05746,NA,NA
mtcy373.12,PF00750,NA,NA
rv0881,PF00588,NA,NA
mtcy31.09,PF00588,NA,NA
rv3579c,PF00588,NA,NA
rv3579c,PF08032,NA,NA
trka,PF02080,1,117
trka,PF02254,1,117
ceoc,PF02080,1,117
ceoc,PF02254,1,117
rv2692,PF02080,1,117
rv2692,PF02254,1,117
mtcy05a6.13,PF02080,1,117
mtcy05a6.13,PF02254,1,117
pstc1,PF00528,87,320
pstc,PF00528,87,320
rv0935,PF00528,87,320
mtcy08d9.04c,PF00528,87,320
psta2,PF00528,83,288
rv0936,PF00528,83,288
mtcy08d9.03c,PF00528,83,288
modb,PF00528,51,253
rv1858,PF00528,51,253
mtcy359.15c,PF00528,51,253
rv2563,PF02687,NA,NA
rv2563,PF12704,NA,NA
mtcy9c4.05c,PF02687,NA,NA
mtcy9c4.05c,PF12704,NA,NA
rv0072,PF02687,NA,NA
rv0072,PF12704,NA,NA
ftsx,PF02687,NA,NA
ftsx,PF18075,NA,NA
rv3101c,PF02687,NA,NA
rv3101c,PF18075,NA,NA
mtcy164.12c,PF02687,NA,NA
mtcy164.12c,PF18075,NA,NA
tils,PF01171,NA,NA
tils,PF09179,NA,NA
rv3625c,PF01171,NA,NA
rv3625c,PF09179,NA,NA
mtcy15c10.27,PF01171,NA,NA
mtcy15c10.27,PF09179,NA,NA
rv1324,PF00085,28,151
rv1324,PF14561,28,151
mtcy130.09,PF00085,28,151
mtcy130.09,PF14561,28,151
dipz,PF00578,394,542
dipz,PF02683,394,542
dipz,PF17991,394,542
rv2874,PF00578,394,542
rv2874,PF02683,394,542
rv2874,PF17991,394,542
mtcy274.05,PF00578,394,542
mtcy274.05,PF02683,394,542
mtcy274.05,PF17991,394,542
thil,PF00586,NA,NA
thil,PF02769,NA,NA
rv2977c,PF00586,NA,NA
rv2977c,PF02769,NA,NA
rv1877,PF07690,NA,NA
rv1250,PF07690,NA,NA
emrb,PF07690,NA,NA
rv0783c,PF07690,NA,NA
stp,PF07690,NA,NA
rv2333c,PF07690,NA,NA
tam,PF13649,NA,NA
rv0294,PF13649,NA,NA
mtv035.22,PF13649,NA,NA
rv2235,PF02104,NA,NA
mtcy427.16,PF02104,NA,NA
cobl,PF00590,NA,NA
rv2072c,PF00590,NA,NA
mtcy49.11c,PF00590,NA,NA
cobm,PF00590,NA,NA
rv2071c,PF00590,NA,NA
mtcy49.10c,PF00590,NA,NA
cpsy,PF17101,NA,NA
cpsy,PF11380,NA,NA
cpsy,PF17102,NA,NA
cpsy,PF17103,NA,NA
rv0806c,PF17101,NA,NA
rv0806c,PF11380,NA,NA
rv0806c,PF17102,NA,NA
rv0806c,PF17103,NA,NA
smpb,PF01668,NA,NA
rv3100c,PF01668,NA,NA
mtcy164.11c,PF01668,NA,NA
rv2025c,PF01545,NA,NA
rv2025c,PF16916,NA,NA
rv3661,PF12710,NA,NA
mtv025.009,PF12710,NA,NA
rv3402c,PF01041,NA,NA
mtcy78.26,PF01041,NA,NA
secy,PF00344,NA,NA
rv0732,PF00344,NA,NA
mtv041.06,PF00344,NA,NA
secg,PF03840,NA,NA
rv1440,PF03840,NA,NA
mtcy493.14c,PF03840,NA,NA
rv2216,PF08338,NA,NA
rv2216,PF01370,NA,NA
mtcy190.27,PF08338,NA,NA
mtcy190.27,PF01370,NA,NA
rv1856c,PF13561,NA,NA
rv1714,PF13561,NA,NA
rv0927c,PF13561,NA,NA
rv1144,PF00106,NA,NA
rv0769,PF13561,NA,NA
rv2073c,PF00106,NA,NA
mtcy49.12c,PF00106,NA,NA
rv0484c,PF00106,NA,NA
mtcy20g9.10c,PF00106,NA,NA
rv0945,PF00106,NA,NA
mtcy10d7.29c,PF00106,NA,NA
fabg2,PF13561,NA,NA
rv1350,PF13561,NA,NA
mtcy02b10.14,PF13561,NA,NA
rv1543,PF00106,NA,NA
mtcy48.22c,PF00106,NA,NA
ephd,PF00561,30,286
ephd,PF00106,30,286
rv2214c,PF00561,30,286
rv2214c,PF00106,30,286
mtcy190.25c,PF00561,30,286
mtcy190.25c,PF00106,30,286
rv2750,PF13561,NA,NA
rv0687,PF13561,NA,NA
sdaa,PF03313,NA,NA
sdaa,PF03315,NA,NA
rv0069c,PF03313,NA,NA
rv0069c,PF03315,NA,NA
mtv030.12c,PF03313,NA,NA
mtv030.12c,PF03315,NA,NA
rv2554c,PF03652,NA,NA
mtcy159.02,PF03652,NA,NA
rsmi,PF00590,NA,NA
rv1003,PF00590,NA,NA
mtci237.19,PF00590,NA,NA
rsme,PF04452,NA,NA
rsme,PF20260,NA,NA
rv2372c,PF04452,NA,NA
rv2372c,PF20260,NA,NA
mtcy27.08,PF04452,NA,NA
mtcy27.08,PF20260,NA,NA
rv1407,PF01189,NA,NA
rv1407,PF01029,NA,NA
mtcy21b4.24,PF01189,NA,NA
mtcy21b4.24,PF01029,NA,NA
ybey,PF02130,NA,NA
rv2367c,PF02130,NA,NA
mtcy27.13,PF02130,NA,NA
rimp,PF17384,NA,NA
rimp,PF02576,NA,NA
rv2842c,PF17384,NA,NA
rv2842c,PF02576,NA,NA
mtcy24a1.15,PF17384,NA,NA
mtcy24a1.15,PF02576,NA,NA
rimm,PF24986,100,172
rimm,PF01782,100,172
rv2907c,PF24986,100,172
rv2907c,PF01782,100,172
mtcy274.38c,PF24986,100,172
mtcy274.38c,PF01782,100,172
rv3818,PF13483,429,516
rv3818,PF00355,429,516
rv3818,PF25451,429,516
rpsi,PF00380,NA,NA
rv3442c,PF00380,NA,NA
mtcy77.14c,PF00380,NA,NA
rpsh,PF00410,NA,NA
rv0718,PF00410,NA,NA
mtcy210.37,PF00410,NA,NA
rpsf,PF01250,NA,NA
rv0053,PF01250,NA,NA
mtcy21d4.16,PF01250,NA,NA
rpsb,PF00318,NA,NA
rv2890c,PF00318,NA,NA
mtcy274.21c,PF00318,NA,NA
rpst,PF01649,NA,NA
rv2412,PF01649,NA,NA
mtcy253.08c,PF01649,NA,NA
rpss,PF00203,NA,NA
rv0705,PF00203,NA,NA
mtcy210.24,PF00203,NA,NA
rpsr2,PF01084,NA,NA
rv2055c,PF01084,NA,NA
mtcy63a.05,PF01084,NA,NA
rpsr1,PF01084,NA,NA
rpsr,PF01084,NA,NA
rv0055,PF01084,NA,NA
mtcy21d4.18,PF01084,NA,NA
rpsp,PF00886,NA,NA
rv2909c,PF00886,NA,NA
mtcy274.41c,PF00886,NA,NA
rpso,PF00312,NA,NA
rv2785c,PF00312,NA,NA
mtv002.50c,PF00312,NA,NA
rpsn,PF00253,NA,NA
rpsn2,PF00253,NA,NA
rv2056c,PF00253,NA,NA
mtcy63a.04,PF00253,NA,NA
rpsm,PF00416,NA,NA
rv3460c,PF00416,NA,NA
mtcy13e12.13c,PF00416,NA,NA
rpsk,PF00411,NA,NA
rv3459c,PF00411,NA,NA
mtcy13e12.12c,PF00411,NA,NA
rpli,PF03948,NA,NA
rpli,PF01281,NA,NA
rv0056,PF03948,NA,NA
rv0056,PF01281,NA,NA
mtcy21d4.19,PF03948,NA,NA
mtcy21d4.19,PF01281,NA,NA
rplf,PF00347,NA,NA
rv0719,PF00347,NA,NA
